x1,y1,x2,y2,x3,y3
0.0,0.0,149269069788.00452,8358026928.715939,148981838706.15845,8741421729.19392
0.0,0.0,149263074202.38605,8465069329.541553,148972153891.15875,8848448105.462305
0.0,0.0,149257001832.73856,8572107430.9970455,148962392031.19672,8955469961.15908
0.0,0.0,149250852682.20236,8679141178.022984,148952553126.07608,9062487240.627134
0.0,0.0,149244626753.9573,8786170515.562216,148942637175.64087,9169499888.20419
0.0,0.0,149238324051.22263,8893195388.559917,148932644179.7754,9276507848.222849
0.0,0.0,149231944577.25702,9000215741.963606,148922574138.4042,9383511065.010612
0.0,0.0,149225488335.35864,9107231520.723175,148912427051.49222,9490509482.889914
0.0,0.0,149218955328.86514,9214242669.790922,148902202919.04456,9597503046.178143
0.0,0.0,149212345561.1536,9321249134.121572,148891901741.10672,9704491699.187683
0.0,0.0,149205659035.64053,9428250858.672314,148881523517.76456,9811475386.22593
0.0,0.0,149198895755.7819,9535247788.402824,148871068249.14423,9918454051.595325
0.0,0.0,149192055725.0731,9642239868.275295,148860535935.4122,10025427639.593391
0.0,0.0,149185138947.04898,9749227043.254461,148849926576.77542,10132396094.51275
0.0,0.0,149178145425.2838,9856209258.307632,148839240173.4811,10239359360.641161
0.0,0.0,149171075163.3914,9963186458.40472,148828476725.8169,10346317382.261541
0.0,0.0,149163928165.02484,10070158588.518261,148817636234.1108,10453270103.652002
0.0,0.0,149156704433.87677,10177125593.623451,148806718698.7313,10560217469.085876
0.0,0.0,149149403973.67923,10284087418.698174,148795724120.0872,10667159422.831745
0.0,0.0,149142026788.2037,10391044008.723022,148784652498.62775,10774095909.153467
0.0,0.0,149134572881.26108,10497995308.681337,148773503834.84268,10881026872.310213
0.0,0.0,149127042256.7017,10604941263.559225,148762278129.26218,10987952256.556486
0.0,0.0,149119434918.41528,10711881818.345592,148750975382.45685,11094872006.14216
0.0,0.0,149111750870.33105,10818816918.032173,148739595595.03775,11201786065.312502
0.0,0.0,149103990116.41757,10925746507.613554,148728138767.6565,11308694378.308203
0.0,0.0,149096152660.68292,11032670532.087208,148716604901.00513,11415596889.36541
0.0,0.0,149088238507.1745,11139588936.453516,148704993995.8162,11522493542.715752
0.0,0.0,149080247659.9792,11246501665.715801,148693306052.86276,11629384282.58637
0.0,0.0,149072180123.2232,11353408664.880356,148681541072.95844,11736269053.199953
0.0,0.0,149064035901.07227,11460309878.956463,148669699056.95737,11843147798.774752
0.0,0.0,149055814997.73148,11567205252.956434,148657780005.75418,11950020463.524624
0.0,0.0,149047517417.44534,11674094731.895634,148645783920.28415,12056886991.659054
0.0,0.0,149039143164.49774,11780978260.792507,148633710801.52304,12163747327.383188
0.0,0.0,149030692243.212,11887855784.668604,148621560650.4872,12270601414.89786
0.0,0.0,149022164657.95084,11994727248.548616,148609333468.23364,12377449198.399618
0.0,0.0,149013560413.11636,12101592597.460398,148597029255.85983,12484290622.080763
0.0,0.0,149004879513.15005,12208451776.434998,148584648014.504,12591125630.129372
0.0,0.0,148996121962.53284,12315304730.506687,148572189745.34488,12697954166.729326
0.0,0.0,148987287765.78497,12422151404.712986,148559654449.6019,12804776176.060343
0.0,0.0,148978376927.4662,12528991744.094694,148547042128.5351,12911591602.298006
0.0,0.0,148969389452.17554,12635825693.695917,148534352783.44513,13018400389.613796
0.0,0.0,148960325344.55148,12742653198.564096,148521586415.67337,13125202482.175114
0.0,0.0,148951184609.27182,12849474203.750032,148508743026.6018,13231997824.145315
0.0,0.0,148941967251.05383,12956288654.307919,148495822617.65317,13338786359.683743
0.0,0.0,148932673274.6541,13063096495.29537,148482825190.2908,13445568032.94575
0.0,0.0,148923302684.8686,13169897671.773445,148469750746.01883,13552342788.08273
0.0,0.0,148913855486.53265,13276692128.80668,148456599286.38205,13659110569.242153
0.0,0.0,148904331684.521,13383479811.463116,148443370812.96594,13765871320.56759
0.0,0.0,148894731283.7477,13490260664.814322,148430065327.3968,13872624986.198744
0.0,0.0,148885054289.16626,13597034633.935432,148416682831.34155,13979371510.271477
0.0,0.0,148875300705.76944,13703801663.905169,148403223326.50797,14086110836.917843
0.0,0.0,148865470538.58945,13810561699.805866,148389686814.64453,14192842910.266119
0.0,0.0,148855563792.6978,13917314686.723507,148376073297.54056,14299567674.440828
0.0,0.0,148845580473.20544,14024060569.747746,148362382777.02606,14406285073.56278
0.0,0.0,148835520585.26254,14130799293.971935,148348615254.9719,14512995051.749088
0.0,0.0,148825384134.05875,14237530804.493164,148334770733.2897,14619697553.11321
0.0,0.0,148815171124.823,14344255046.412273,148320849213.93195,14726392521.76497
0.0,0.0,148804881562.82355,14450971964.83389,148306850698.89188,14833079901.810595
0.0,0.0,148794515453.36804,14557681504.866459,148292775190.2036,14939759637.352737
0.0,0.0,148784072801.80347,14664383611.622263,148278622689.94214,15046431672.49051
0.0,0.0,148773553613.5161,14771078230.217455,148264393200.2232,15153095951.319519
0.0,0.0,148762957893.93164,14877765305.772089,148250086723.20352,15259752417.931885
0.0,0.0,148752285648.51498,14984444783.410141,148235703261.0806,15366401016.416277
0.0,0.0,148741536882.77048,15091116608.259546,148221242816.09283,15473041690.857944
0.0,0.0,148730711602.24176,15197780725.452223,148206705390.51953,15579674385.338747
0.0,0.0,148719809812.5118,15304437080.124096,148192090986.6809,15686299043.93718
0.0,0.0,148708831519.20282,15411085617.415134,148177399606.9381,15792915610.728409
0.0,0.0,148697776727.97644,15517726282.469372,148162631253.69315,15899524029.7843
0.0,0.0,148686645444.53357,15624359020.434937,148147785929.389,16006124245.173445
0.0,0.0,148675437674.6144,15730983776.46408,148132863636.50958,16112716200.961197
0.0,0.0,148664153423.9985,15837600495.713211,148117864377.57974,16219299841.209696
0.0,0.0,148652792698.50467,15944209123.34291,148102788155.16528,16325875109.977901
0.0,0.0,148641355503.9911,16050809604.517975,148087634971.87302,16432441951.321623
0.0,0.0,148629841846.35513,16157401884.407433,148072404830.3507,16539000309.293549
0.0,0.0,148618251731.53354,16263985908.184574,148057097733.2871,16645550127.943274
0.0,0.0,148606585165.50238,16370561621.026989,148041713683.41196,16752091351.317337
0.0,0.0,148594842154.27695,16477128968.116583,148026252683.496,16858623923.459246
0.0,0.0,148583022703.91183,16583687894.63961,148010714736.35104,16965147788.409506
0.0,0.0,148571126820.50095,16690238345.786705,147995099844.8299,17071662890.205652
0.0,0.0,148559154510.1775,16796780266.752905,147979408011.8264,17178169172.882284
0.0,0.0,148547105779.1139,16903313602.73768,147963639240.2754,17284666580.47109
0.0,0.0,148534980633.52185,17009838298.944962,147947793533.15283,17391155057.00087
0.0,0.0,148522779079.6524,17116354300.583172,147931870893.47577,17497634546.49759
0.0,0.0,148510501123.79578,17222861552.865253,147915871324.30225,17604104992.984386
0.0,0.0,148498146772.28152,17329360001.008686,147899794828.7314,17710566340.481617
0.0,0.0,148485716031.47845,17435849590.23553,147883641409.90356,17817018533.006874
0.0,0.0,148473208907.79465,17542330265.77245,147867411071.00003,17923461514.57502
0.0,0.0,148460625407.6774,17648801972.850735,147851103815.24332,18029895229.198227
0.0,0.0,148447965537.61325,17755264656.706333,147834719645.897,18136319620.885994
0.0,0.0,148435229304.12805,17861718262.579876,147818258566.2658,18242734633.645187
0.0,0.0,148422416713.78683,17968162735.71672,147801720579.69562,18349140211.480072
0.0,0.0,148409527773.19394,18074598021.366955,147785105689.5734,18455536298.392326
0.0,0.0,148396562488.99286,18181024064.785446,147768413899.32736,18561922838.381096
0.0,0.0,148383520867.86642,18287440811.231853,147751645212.42685,18668299775.443
0.0,0.0,148370402916.53662,18393848205.97067,147734799632.38235,18774667053.572178
0.0,0.0,148357208641.7647,18500246194.27123,147717877162.74557,18881024616.760315
0.0,0.0,148343938050.35117,18606634721.40777,147700877807.10944,18987372408.996677
0.0,0.0,148330591149.13568,18713013732.65942,147683801569.108,19093710374.26813
0.0,0.0,148317167944.99713,18819383173.31026,147666648452.41663,19200038456.55919
0.0,0.0,148303668444.85367,18925742988.64934,147649418460.75183,19306356599.852028
0.0,0.0,148290092655.66266,19032093123.970695,147632111597.8714,19412664748.126522
0.0,0.0,148276440584.42065,19138433524.57339,147614727867.57434,19518962845.360275
0.0,0.0,148262712238.16336,19244764135.76154,147597267273.7009,19625250835.52866
0.0,0.0,148248907623.96576,19351084902.844337,147579729820.1326,19731528662.604828
0.0,0.0,148235026748.94202,19457395771.13609,147562115510.79227,19837796270.55976
0.0,0.0,148221069620.24545,19563696685.95623,147544424349.64392,19944053603.36229
0.0,0.0,148207036245.06863,19669987592.629364,147526656340.69293,20050300604.979126
0.0,0.0,148192926630.64325,19776268436.48529,147508811487.98593,20156537219.3749
0.0,0.0,148178740784.24023,19882539162.85902,147490889795.61087,20262763390.512184
0.0,0.0,148164478713.16968,19988799717.090813,147472891267.69705,20368979062.351524
0.0,0.0,148150140424.78085,20095050044.52621,147454815908.415,20475184178.85148
0.0,0.0,148135725926.46216,20201290090.516056,147436663721.97668,20581378683.968636
0.0,0.0,148121235225.64124,20307519800.416523,147418434712.6353,20687562521.65765
0.0,0.0,148106668329.78482,20413739119.589153,147400128884.68552,20793735635.871284
0.0,0.0,148092025246.39886,20519947993.400867,147381746242.46323,20899897970.560425
0.0,0.0,148077305983.02844,20626146367.224007,147363286790.34576,21006049469.674118
0.0,0.0,148062510547.2578,20732334186.43636,147344750532.75183,21112190077.1596
0.0,0.0,148047638946.71036,20838511396.421177,147326137474.1415,21218319736.962326
0.0,0.0,148032691189.0486,20944677942.567223,147307447619.0163,21324438393.02602
0.0,0.0,148017667281.97424,21050833770.268784,147288680971.91904,21430545989.292667
0.0,0.0,148002567233.22806,21156978824.9257,147269837537.434,21536642469.702587
0.0,0.0,147987391050.59003,21263113051.943413,147250917320.1869,21642727778.194427
0.0,0.0,147972138741.8792,21369236396.732952,147231920324.84485,21748801858.70523
0.0,0.0,147956810314.95383,21475348804.711006,147212846556.11642,21854864655.170433
0.0,0.0,147941405777.71115,21581450221.299923,147193696018.75162,21960916111.52392
0.0,0.0,147925925138.08768,21687540591.927753,147174468717.54187,22066956171.698032
0.0,0.0,147910368404.05893,21793619862.02827,147155164657.3201,22172984779.623627
0.0,0.0,147894735583.6396,21899687977.040997,147135783842.96072,22279001879.230087
0.0,0.0,147879026684.88342,22005744882.411243,147116326279.37955,22385007414.445354
0.0,0.0,147863241715.8833,22111790523.590126,147096791971.5339,22491001329.195976
0.0,0.0,147847380684.7712,22217824846.0346,147077180924.42267,22596983567.407112
0.0,0.0,147831443599.7182,22323847795.207478,147057493143.08618,22702954073.002583
0.0,0.0,147815430468.9344,22429859316.577473,147037728632.6063,22808912789.904896
0.0,0.0,147799341300.66904,22535859355.61922,147017887398.10635,22914859662.035282
0.0,0.0,147783176103.21048,22641847857.813297,146997969444.75128,23020794633.313717
0.0,0.0,147766934884.88608,22747824768.646263,146977974777.7475,23126717647.65896
0.0,0.0,147750617654.06235,22853790033.610683,146957903402.343,23232628648.98858
0.0,0.0,147734224419.14478,22959743598.20515,146937755323.82727,23338527581.218994
0.0,0.0,147717755188.57794,23065685407.934326,146917530547.53143,23444414388.26549
0.0,0.0,147701209970.84555,23171615408.308952,146897229078.82812,23550289014.042267
0.0,0.0,147684588774.47028,23277533544.845894,146876850923.1316,23656151402.46245
0.0,0.0,147667891608.01392,23383439763.068157,146856396085.89764,23762001497.43814
0.0,0.0,147651118480.07724,23489334008.50493,146835864572.6237,23867839242.880447
0.0,0.0,147634269399.3001,23595216226.691586,146815256388.84875,23973664582.699497
0.0,0.0,147617344374.36142,23701086363.16974,146794571540.15344,24079477460.80449
0.0,0.0,147600343413.97906,23806944363.487255,146773810032.16,24185277821.10371
0.0,0.0,147583266526.91003,23912790173.19829,146752971870.53232,24291065607.504574
0.0,0.0,147566113721.95026,24018623737.863308,146732057060.97586,24396840763.913654
0.0,0.0,147548885007.93472,24124445003.049114,146711065609.23776,24502603234.23671
0.0,0.0,147531580393.73746,24230253914.32888,146689997521.1068,24608352962.378727
0.0,0.0,147514199888.27148,24336050417.28218,146668852802.41348,24714089892.24393
0.0,0.0,147496743500.48883,24441834457.495014,146647631459.02985,24819813967.735832
0.0,0.0,147479211239.3805,24547605980.559826,146626333496.86972,24925525132.757263
0.0,0.0,147461603113.9765,24653364932.075542,146604958921.88855,25031223331.2104
0.0,0.0,147443919133.3459,24759111257.647606,146583507740.08347,25136908506.99679
0.0,0.0,147426159306.59665,24864844902.887985,146561979957.49335,25242580604.0174
0.0,0.0,147408323642.87576,24970565813.415222,146540375580.19876,25348239566.17262
0.0,0.0,147390412151.36917,25076273934.854446,146518694614.32193,25453885337.362328
0.0,0.0,147372424841.30185,25181969212.837406,146496937066.02686,25559517861.485897
0.0,0.0,147354361721.9377,25287651593.002502,146475102941.51926,25665137082.442238
0.0,0.0,147336222802.5796,25393321020.99481,146453192247.04657,25770742944.12983
0.0,0.0,147318008092.5693,25498977442.4661,146431204988.89798,25876335390.44675
0.0,0.0,147299717601.2877,25604620803.07489,146409141173.40442,25981914365.290703
0.0,0.0,147281351338.15442,25710251048.48645,146387000806.93863,26087479812.55906
0.0,0.0,147262909312.6282,25815868124.372833,146364783895.91504,26193031676.148876
0.0,0.0,147244391534.2067,25921471976.412918,146342490446.7899,26298569899.956944
0.0,0.0,147225798012.42642,26027062550.29242,146320120466.0612,26404094427.879807
0.0,0.0,147207128756.86282,26132639791.703926,146297673960.26874,26509605203.813797
0.0,0.0,147188383777.1304,26238203646.346928,146275150935.99417,26615102171.655067
0.0,0.0,147169563082.88242,26343754059.927837,146252551399.8609,26720585275.29962
0.0,0.0,147150666683.81116,26449290978.160023,146229875358.53412,26826054458.643345
0.0,0.0,147131694589.64777,26554814346.763836,146207122818.72086,26931509665.582047
0.0,0.0,147112646810.1623,26660324111.466644,146184293787.16998,27036950840.011482
0.0,0.0,147093523355.16373,26765820218.002846,146161388270.67218,27142377925.827377
0.0,0.0,147074324234.49994,26871302612.113914,146138406276.06,27247790866.92548
0.0,0.0,147055049458.05768,26976771239.54841,146115347810.2078,27353189607.201572
0.0,0.0,147035699035.76254,27082226046.062016,146092212880.03183,27458574090.55152
0.0,0.0,147016272977.5791,27187666977.417572,146069001492.4902,27563944260.871292
0.0,0.0,146996771293.51074,27293093979.385094,146045713654.5829,27669300062.056995
0.0,0.0,146977193993.5997,27398506997.7418,146022349373.3517,27774641438.00491
0.0,0.0,146957541087.92715,27503905978.27214,145998908655.88043,27879968332.611515
0.0,0.0,146937812586.61304,27609290866.767834,145975391509.29462,27985280689.77353
0.0,0.0,146918008499.81628,27714661609.027885,145951797940.76184,28090578453.387936
0.0,0.0,146898128837.73453,27820018150.858616,145928127957.4915,28195861567.35202
0.0,0.0,146878173610.6043,27925360438.073696,145904381566.73492,28301129975.56339
0.0,0.0,146858142828.70105,28030688416.494164,145880558775.78543,28406383621.92002
0.0,0.0,146838036502.33896,28136002031.94846,145856659591.97812,28511622450.320293
0.0,0.0,146817854641.87106,28241301230.272453,145832684022.69016,28616846404.663
0.0,0.0,146797597257.68927,28346585957.309475,145808632075.3406,28722055428.847397
0.0,0.0,146777264360.2242,28451856158.91033,145784503757.39047,28827249466.773235
0.0,0.0,146756855959.94543,28557111780.93335,145760299076.3427,28932428462.34079
0.0,0.0,146736372067.36124,28662352769.24439,145736018039.74222,29037592359.450886
0.0,0.0,146715812693.01874,28767579069.71688,145711660655.17593,29142741102.004936
0.0,0.0,146695177847.50385,28872790628.231857,145687226930.2727,29247874633.90498
0.0,0.0,146674467541.44128,28977987390.677963,145662716872.7034,29352992899.053707
0.0,0.0,146653681785.4945,29083169302.951496,145638130490.18082,29458095841.35449
0.0,0.0,146632820590.36578,29188336310.95644,145613467790.4598,29563183404.711407
0.0,0.0,146611883966.79617,29293488360.604485,145588728781.33725,29668255533.029305
0.0,0.0,146590871925.5655,29398625397.81505,145563913470.65195,29773312170.213802
0.0,0.0,146569784477.49234,29503747368.515312,145539021866.28482,29878353260.17133
0.0,0.0,146548621633.43402,29608854218.640255,145514053976.15872,29983378746.809162
0.0,0.0,146527383404.28665,29713945894.132668,145489009808.23856,30088388574.035454
0.0,0.0,146506069800.98505,29819022340.943184,145463889370.5313,30193382685.759274
0.0,0.0,146484680834.5028,29924083505.03032,145438692671.08594,30298361025.89063
0.0,0.0,146463216515.85223,30029129332.360485,145413419717.99353,30403323538.3405
0.0,0.0,146441676856.0844,30134159768.908024,145388070519.38718,30508270167.020878
0.0,0.0,146420061866.28912,30239174760.655228,145362645083.44205,30613200855.84479
0.0,0.0,146398371557.59482,30344174253.59239,145337143418.3754,30718115548.726345
0.0,0.0,146376605941.16873,30449158193.717796,145311565532.44653,30823014189.580746
0.0,0.0,146354765028.21677,30554126527.03779,145285911433.95682,30927896722.324333
0.0,0.0,146332848829.98355,30659079199.566765,145260181131.2498,31032763090.874626
0.0,0.0,146310857357.7524,30764016157.32723,145234374632.71097,31137613239.15033
0.0,0.0,146288790622.84534,30868937346.349796,145208491946.76807,31242447111.071396
0.0,0.0,146266648636.62305,30973842712.67324,145182533081.8909,31347264650.559044
0.0,0.0,146244431410.48492,31078732202.344517,145156498046.59134,31452065801.53578
0.0,0.0,146222138955.86896,31183605761.41878,145130386849.4234,31556850507.925465
0.0,0.0,146199771284.25192,31288463335.959427,145104199498.98328,31661618713.653297
0.0,0.0,146177328407.1492,31393304872.03811,145077936003.90924,31766370362.645885
0.0,0.0,146154810336.11478,31498130315.734764,145051596372.88168,31871105398.83127
0.0,0.0,146132217082.74136,31602939613.13766,145025180614.62326,31975823766.13895
0.0,0.0,146109548658.66028,31707732710.343403,144998688737.89865,32080525408.49992
0.0,0.0,146086805075.5415,31812509553.456966,144972120751.5147,32185210269.8467
0.0,0.0,146063986345.09363,31917270088.591732,144945476664.32053,32289878294.113365
0.0,0.0,146041092479.0639,32022014261.869507,144918756485.2073,32394529425.2356
0.0,0.0,146018123489.23816,32126742019.420555,144891960223.10843,32499163607.150692
0.0,0.0,145995079387.44083,32231453307.383625,144865087886.9995,32603780783.797607
0.0,0.0,145971960185.535,32336148071.90597,144838139485.8983,32708380899.11699
0.0,0.0,145948765895.42236,32440826259.14339,144811115028.86472,32812963897.05121
0.0,0.0,145925496529.04315,32545487815.260246,144784014525.00098,32917529721.54439
0.0,0.0,145902152098.37625,32650132686.4295,144756837983.45145,33022078316.542458
0.0,0.0,145878732615.43912,32754760818.832726,144729585413.4027,33126609625.993145
0.0,0.0,145855238092.28775,32859372158.660156,144702256824.08356,33231123593.846043
0.0,0.0,145831668541.01675,32963966652.110695,144674852224.76505,33335620164.05263
0.0,0.0,145808023973.75925,33068544245.39195,144647371624.76038,33440099280.566303
0.0,0.0,145784304402.68698,33173104884.720264,144619815033.42508,33544560887.342415
0.0,0.0,145760509840.01022,33277648516.320747,144592182460.1569,33649004928.338306
0.0,0.0,145736640297.97778,33382175086.427284,144564473914.3958,33753431347.51333
0.0,0.0,145712695788.877,33486684541.28258,144536689405.62405,33857840088.82889
0.0,0.0,145688676325.03384,33591176827.13819,144508828943.36612,33962231096.248486
0.0,0.0,145664581918.81265,33695651890.254536,144480892537.1888,34066604313.73772
0.0,0.0,145640412582.61642,33800109676.90093,144452880196.70114,34170959685.26435
0.0,0.0,145616168328.8866,33904550133.355618,144424791931.55438,34275297154.79832
0.0,0.0,145591849170.10315,34008973205.905796,144396627751.44217,34379616666.31178
0.0,0.0,145567455118.78452,34113378840.847645,144368387666.1004,34483918163.77915
0.0,0.0,145542986187.48767,34217766984.48635,144340071685.3072,34588201591.17711
0.0,0.0,145518442388.80807,34322137583.136143,144311679818.88306,34692466892.484665
0.0,0.0,145493823735.37967,34426490583.1203,144283212076.6908,34796714011.68317
0.0,0.0,145469130239.8749,34530825930.77121,144254668468.63547,34900942892.75634
0.0,0.0,145444361915.00464,34635143572.43037,144226049004.6645,35005153479.69034
0.0,0.0,145419518773.51825,34739443454.44841,144197353694.76758,35109345716.47375
0.0,0.0,145394600828.20352,34843725523.185165,144168582548.9768,35213519547.09764
0.0,0.0,145369608091.8867,34947989725.00965,144139735577.36655,35317674915.55561
0.0,0.0,145344540577.43253,35052236006.30012,144110812790.0535,35421811765.84378
0.0,0.0,145319398297.7441,35156464313.44407,144081814197.19675,35525930041.96087
0.0,0.0,145294181265.76306,35260674592.8383,144052739808.9977,35630029687.908195
0.0,0.0,145268889494.46936,35364866790.888916,144023589635.70016,35734110647.68972
0.0,0.0,145243522996.88144,35469040854.01136,143994363687.59024,35838172865.31211
0.0,0.0,145218081786.0561,35573196728.63044,143965061974.9964,35942216284.78471
0.0,0.0,145192565875.0886,35677334361.18037,143935684508.2895,36046240850.11963
0.0,0.0,145166975277.11252,35781453698.10476,143906231297.88278,36150246505.33176
0.0,0.0,145141310005.29993,35885554685.8567,143876702354.23184,36254233194.43878
0.0,0.0,145115570072.86124,35989637270.898735,143847097687.8347,36358200861.461235
0.0,0.0,145089755493.0452,36093701399.702934,143817417309.23172,36462149450.42255
0.0,0.0,145063866279.139,36197747018.75088,143787661229.00568,36566078905.349045
0.0,0.0,145037902444.46817,36301774074.53373,143757829457.78177,36669989170.270004
0.0,0.0,145011864002.39658,36405782513.55222,143727922006.22757,36773880189.21766
0.0,0.0,144985750966.32642,36509772282.31671,143697938885.05307,36877751906.22729
0.0,0.0,144959563349.6983,36613743327.34718,143667880105.01068,36981604265.3372
0.0,0.0,144933301165.99112,36717695595.17332,143637745676.89523,37085437210.58877
0.0,0.0,144906964428.72214,36821629032.334465,143607535611.544,37189250686.02649
